ingredient_id,ciqual_alim_code,aliment_name,component_id,component_name,normalized_value,normalized_unit,confidence_code,confidence,source_citation
ING-FUNGUS-GIROLLE-000001,20103,"Champignon, chanterelle ou girolle, crue",FAT,Lipides (g/100 g),0.53,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-FUNGUS-GIROLLE-000001,20103,"Champignon, chanterelle ou girolle, crue",FAT_SAT,AG saturés (g/100 g),0.5,g,D,0.6,ANSES Ciqual 2025-11-03 — Données industrielles françaises (2013)
ING-FUNGUS-MORILLE-000001,20105,"Champignon, morille, crue",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",97.9,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-FUNGUS-MORILLE-000001,20105,"Champignon, morille, crue",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",23.5,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-FUNGUS-MORILLE-000001,20105,"Champignon, morille, crue",WATER,Eau (g/100 g),89.6,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-FUNGUS-MORILLE-000001,20105,"Champignon, morille, crue",SALT,Sel chlorure de sodium (g/100 g),0.053,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-FUNGUS-MORILLE-000001,20105,"Champignon, morille, crue",NA,Sodium (mg/100 g),21.0,mg,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-FUNGUS-MORILLE-000001,20105,"Champignon, morille, crue",PROTEIN,"Protéines, N x 6.25 (g/100 g)",3.12,g,B,0.85,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-FUNGUS-MORILLE-000001,20105,"Champignon, morille, crue",CARB,Glucides (g/100 g),0.1,g,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-FUNGUS-MORILLE-000001,20105,"Champignon, morille, crue",SUGAR,Sucres (g/100 g),0.057,g,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-FUNGUS-MORILLE-000001,20105,"Champignon, morille, crue",FIBER,Fibres alimentaires (g/100 g),2.8,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-FUNGUS-MORILLE-000001,20105,"Champignon, morille, crue",FAT,Lipides (g/100 g),0.57,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-FUNGUS-MORILLE-000001,20105,"Champignon, morille, crue",FAT_SAT,AG saturés (g/100 g),0.065,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-FUNGUS-TRUFFENOIRE-000001,20106,"Champignon, truffe noire, crue",WATER,Eau (g/100 g),75.9,g,D,0.6,"ANSES Ciqual 2025-11-03 — Souci SW, Fachmann W, Kraut H (1986). Food Composition and Nutrition Tables 1986/1987. Medpharm, Stuttgart; 1091p.-Salvini S, Parpinel M, Gnagnarella P, Maisonneuve P, Turrini A (1998). Banca Dati di Composizione degli Alimenti per Studi Epidemiologici in Italia. Ed. Istituto Europeo di Oncologia."
ING-FUNGUS-TRUFFENOIRE-000001,20106,"Champignon, truffe noire, crue",SALT,Sel chlorure de sodium (g/100 g),0.17,g,D,0.6,"ANSES Ciqual 2025-11-03 — Souci SW, Fachmann W, Kraut H (1986). Food Composition and Nutrition Tables 1986/1987. Medpharm, Stuttgart; 1091p.-Salvini S, Parpinel M, Gnagnarella P, Maisonneuve P, Turrini A (1998). Banca Dati di Composizione degli Alimenti per Studi Epidemiologici in Italia. Ed. Istituto Europeo di Oncologia."
ING-FUNGUS-TRUFFENOIRE-000001,20106,"Champignon, truffe noire, crue",NA,Sodium (mg/100 g),66.0,mg,D,0.6,"ANSES Ciqual 2025-11-03 — Souci SW, Fachmann W, Kraut H (1986). Food Composition and Nutrition Tables 1986/1987. Medpharm, Stuttgart; 1091p.-Salvini S, Parpinel M, Gnagnarella P, Maisonneuve P, Turrini A (1998). Banca Dati di Composizione degli Alimenti per Studi Epidemiologici in Italia. Ed. Istituto Europeo di Oncologia."
ING-FUNGUS-TRUFFENOIRE-000001,20106,"Champignon, truffe noire, crue",PROTEIN,"Protéines, N x 6.25 (g/100 g)",5.77,g,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-FUNGUS-TRUFFENOIRE-000001,20106,"Champignon, truffe noire, crue",SUGAR,Sucres (g/100 g),0.7,g,D,0.6,"ANSES Ciqual 2025-11-03 — Salvini S, Parpinel M, Gnagnarella P, Maisonneuve P, Turrini A (1998). Banca Dati di Composizione degli Alimenti per Studi Epidemiologici in Italia. Ed. Istituto Europeo di Oncologia."
ING-FUNGUS-TRUFFENOIRE-000001,20106,"Champignon, truffe noire, crue",FIBER,Fibres alimentaires (g/100 g),8.5,g,D,0.6,"ANSES Ciqual 2025-11-03 — Salvini S, Parpinel M, Gnagnarella P, Maisonneuve P, Turrini A (1998). Banca Dati di Composizione degli Alimenti per Studi Epidemiologici in Italia. Ed. Istituto Europeo di Oncologia."
ING-FUNGUS-TRUFFENOIRE-000001,20106,"Champignon, truffe noire, crue",FAT,Lipides (g/100 g),0.51,g,D,0.6,"ANSES Ciqual 2025-11-03 — Souci SW, Fachmann W, Kraut H (1986). Food Composition and Nutrition Tables 1986/1987. Medpharm, Stuttgart; 1091p.-Salvini S, Parpinel M, Gnagnarella P, Maisonneuve P, Turrini A (1998). Banca Dati di Composizione degli Alimenti per Studi Epidemiologici in Italia. Ed. Istituto Europeo di Oncologia."
ING-FUNGUS-TRUFFENOIRE-000001,20106,"Champignon, truffe noire, crue",FAT_SAT,AG saturés (g/100 g),0.11,g,D,0.6,"ANSES Ciqual 2025-11-03 — Salvini S, Parpinel M, Gnagnarella P, Maisonneuve P, Turrini A (1998). Banca Dati di Composizione degli Alimenti per Studi Epidemiologici in Italia. Ed. Istituto Europeo di Oncologia."
ING-FUNGUS-PLEUROTE-000001,20114,"Champignon, pleurote, crue",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",112.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-FUNGUS-PLEUROTE-000001,20114,"Champignon, pleurote, crue",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",26.8,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-FUNGUS-PLEUROTE-000001,20114,"Champignon, pleurote, crue",WATER,Eau (g/100 g),89.2,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-FUNGUS-PLEUROTE-000001,20114,"Champignon, pleurote, crue",SALT,Sel chlorure de sodium (g/100 g),0.045,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-FUNGUS-PLEUROTE-000001,20114,"Champignon, pleurote, crue",NA,Sodium (mg/100 g),18.0,mg,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-FUNGUS-PLEUROTE-000001,20114,"Champignon, pleurote, crue",PROTEIN,"Protéines, N x 6.25 (g/100 g)",3.31,g,B,0.85,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-FUNGUS-PLEUROTE-000001,20114,"Champignon, pleurote, crue",CARB,Glucides (g/100 g),1.5,g,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-FUNGUS-PLEUROTE-000001,20114,"Champignon, pleurote, crue",SUGAR,Sucres (g/100 g),1.07,g,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-FUNGUS-PLEUROTE-000001,20114,"Champignon, pleurote, crue",FIBER,Fibres alimentaires (g/100 g),2.3,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-FUNGUS-PLEUROTE-000001,20114,"Champignon, pleurote, crue",FAT,Lipides (g/100 g),0.41,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-FUNGUS-PLEUROTE-000001,20114,"Champignon, pleurote, crue",FAT_SAT,AG saturés (g/100 g),0.062,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-CHOUBLANC-000001,20116,"Chou blanc, cru",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",147.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-CHOUBLANC-000001,20116,"Chou blanc, cru",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",35.2,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-CHOUBLANC-000001,20116,"Chou blanc, cru",WATER,Eau (g/100 g),90.0,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2017 (MS 2.5)
ING-PLANT-CHOUBLANC-000001,20116,"Chou blanc, cru",SALT,Sel chlorure de sodium (g/100 g),0.033,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2017 (MS 2.5)
ING-PLANT-CHOUBLANC-000001,20116,"Chou blanc, cru",NA,Sodium (mg/100 g),13.0,mg,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2017 (MS 2.5)
ING-PLANT-CHOUBLANC-000001,20116,"Chou blanc, cru",PROTEIN,"Protéines, N x 6.25 (g/100 g)",1.38,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-CHOUBLANC-000001,20116,"Chou blanc, cru",CARB,Glucides (g/100 g),4.63,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-CHOUBLANC-000001,20116,"Chou blanc, cru",SUGAR,Sucres (g/100 g),4.2,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2017 (MS 2.5)
ING-PLANT-CHOUBLANC-000001,20116,"Chou blanc, cru",FIBER,Fibres alimentaires (g/100 g),3.5,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2017 (MS 2.5)
ING-PLANT-CHOUBLANC-000001,20116,"Chou blanc, cru",FAT,Lipides (g/100 g),0.6,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2017 (MS 2.5)
ING-PLANT-CHOUBLANC-000001,20116,"Chou blanc, cru",FAT_SAT,AG saturés (g/100 g),0.27,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2017 (MS 2.5)
ING-PLANT-TOMATE-000001,20119,"Tomate verte, crue",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",105.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-TOMATE-000001,20119,"Tomate verte, crue",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",24.8,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-TOMATE-000001,20119,"Tomate verte, crue",WATER,Eau (g/100 g),93.0,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-TOMATE-000001,20119,"Tomate verte, crue",SALT,Sel chlorure de sodium (g/100 g),0.033,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-TOMATE-000001,20119,"Tomate verte, crue",NA,Sodium (mg/100 g),13.0,mg,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-TOMATE-000001,20119,"Tomate verte, crue",PROTEIN,"Protéines, N x 6.25 (g/100 g)",1.2,g,C,0.75,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-TOMATE-000001,20119,"Tomate verte, crue",CARB,Glucides (g/100 g),4.0,g,C,0.75,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-TOMATE-000001,20119,"Tomate verte, crue",SUGAR,Sucres (g/100 g),4.0,g,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-TOMATE-000001,20119,"Tomate verte, crue",FIBER,Fibres alimentaires (g/100 g),1.1,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-TOMATE-000001,20119,"Tomate verte, crue",FAT,Lipides (g/100 g),0.2,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-TOMATE-000001,20119,"Tomate verte, crue",FAT_SAT,AG saturés (g/100 g),0.028,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-COURGEBUTTER-000001,20138,"Courge butternut (doubeurre), chair sans peau, crue",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",129.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-COURGEBUTTER-000001,20138,"Courge butternut (doubeurre), chair sans peau, crue",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",30.5,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-COURGEBUTTER-000001,20138,"Courge butternut (doubeurre), chair sans peau, crue",WATER,Eau (g/100 g),86.4,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-COURGEBUTTER-000001,20138,"Courge butternut (doubeurre), chair sans peau, crue",SALT,Sel chlorure de sodium (g/100 g),0.01,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-COURGEBUTTER-000001,20138,"Courge butternut (doubeurre), chair sans peau, crue",NA,Sodium (mg/100 g),4.0,mg,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-COURGEBUTTER-000001,20138,"Courge butternut (doubeurre), chair sans peau, crue",PROTEIN,"Protéines, N x 6.25 (g/100 g)",1.0,g,C,0.75,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-COURGEBUTTER-000001,20138,"Courge butternut (doubeurre), chair sans peau, crue",CARB,Glucides (g/100 g),5.4,g,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-COURGEBUTTER-000001,20138,"Courge butternut (doubeurre), chair sans peau, crue",SUGAR,Sucres (g/100 g),2.2,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-COURGEBUTTER-000001,20138,"Courge butternut (doubeurre), chair sans peau, crue",FIBER,Fibres alimentaires (g/100 g),2.0,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-COURGEBUTTER-000001,20138,"Courge butternut (doubeurre), chair sans peau, crue",FAT,Lipides (g/100 g),0.1,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-COURGEBUTTER-000001,20138,"Courge butternut (doubeurre), chair sans peau, crue",FAT_SAT,AG saturés (g/100 g),0.021,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-MARINE-SPAGHETTIDEM-000001,20145,"Courge spaghetti, chair sans peau, crue",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",136.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-MARINE-SPAGHETTIDEM-000001,20145,"Courge spaghetti, chair sans peau, crue",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",32.3,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-MARINE-SPAGHETTIDEM-000001,20145,"Courge spaghetti, chair sans peau, crue",WATER,Eau (g/100 g),91.6,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-MARINE-SPAGHETTIDEM-000001,20145,"Courge spaghetti, chair sans peau, crue",SALT,Sel chlorure de sodium (g/100 g),0.043,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-MARINE-SPAGHETTIDEM-000001,20145,"Courge spaghetti, chair sans peau, crue",NA,Sodium (mg/100 g),17.0,mg,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-MARINE-SPAGHETTIDEM-000001,20145,"Courge spaghetti, chair sans peau, crue",PROTEIN,"Protéines, N x 6.25 (g/100 g)",0.64,g,C,0.75,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-MARINE-SPAGHETTIDEM-000001,20145,"Courge spaghetti, chair sans peau, crue",CARB,Glucides (g/100 g),5.41,g,C,0.75,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-MARINE-SPAGHETTIDEM-000001,20145,"Courge spaghetti, chair sans peau, crue",SUGAR,Sucres (g/100 g),2.76,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-MARINE-SPAGHETTIDEM-000001,20145,"Courge spaghetti, chair sans peau, crue",FIBER,Fibres alimentaires (g/100 g),1.5,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-MARINE-SPAGHETTIDEM-000001,20145,"Courge spaghetti, chair sans peau, crue",FAT,Lipides (g/100 g),0.57,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-MARINE-SPAGHETTIDEM-000001,20145,"Courge spaghetti, chair sans peau, crue",FAT_SAT,AG saturés (g/100 g),0.12,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
