nutrition_record_id,ingredient_id,ingredient_state_id,canonical_name_fr,source_id,source_food_id,source_food_name,source_version,source_country,component_id,component_name,component_group,original_value,original_unit,normalized_value,normalized_unit,basis,value_qualifier,value_type,min_value,max_value,sample_count,analytical_method,derivation_method,data_date,retrieval_date,source_url,confidence,mapping_confidence,notes
NUTR-0000483,ING-PLANT-SOJA-000001,dried,Soja sec,USDAFDC,174270,"Soybeans, mature seeds, raw",2024-10,United States,FAT,Lipides totaux,macronutrient,20.0,g,20.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000484,ING-PLANT-SOJA-000001,dried,Soja sec,USDAFDC,174270,"Soybeans, mature seeds, raw",2024-10,United States,CARB,Glucides totaux,macronutrient,30.2,g,30.2,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000485,ING-PLANT-SOJA-000001,dried,Soja sec,USDAFDC,174270,"Soybeans, mature seeds, raw",2024-10,United States,FIBER,Fibres alimentaires,carbohydrate,9.3,g,9.3,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000486,ING-PLANT-SOJA-000001,dried,Soja sec,USDAFDC,174270,"Soybeans, mature seeds, raw",2024-10,United States,K,Potassium,mineral,1797,mg,1797,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000487,ING-PLANT-SOJA-000001,dried,Soja sec,USDAFDC,174270,"Soybeans, mature seeds, raw",2024-10,United States,CA,Calcium,mineral,277,mg,277,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000488,ING-PLANT-SOJA-000001,dried,Soja sec,USDAFDC,174270,"Soybeans, mature seeds, raw",2024-10,United States,FE,Fer,mineral,15.7,mg,15.7,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000489,ING-PLANT-SOJA-000001,dried,Soja sec,USDAFDC,174270,"Soybeans, mature seeds, raw",2024-10,United States,VITK,Vitamine K,vitamin,47.0,µg,47.0,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000490,ING-ANIMAL-BUFVIANDE-000001,raw,Bœuf (viande),CIQUAL,61000,"Bœuf, viande crue, moyenne (5-10% MG)",2024,France,ENERCKCAL,Énergie (kcal),energy,220,kcal,220,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000491,ING-ANIMAL-BUFVIANDE-000001,raw,Bœuf (viande),CIQUAL,61000,"Bœuf, viande crue, moyenne (5-10% MG)",2024,France,WATER,Eau,matrix,65.0,g,65.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000492,ING-ANIMAL-BUFVIANDE-000001,raw,Bœuf (viande),CIQUAL,61000,"Bœuf, viande crue, moyenne (5-10% MG)",2024,France,PROTEIN,Protéines,macronutrient,20.0,g,20.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000493,ING-ANIMAL-BUFVIANDE-000001,raw,Bœuf (viande),CIQUAL,61000,"Bœuf, viande crue, moyenne (5-10% MG)",2024,France,FAT,Lipides totaux,macronutrient,14.0,g,14.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000494,ING-ANIMAL-BUFVIANDE-000001,raw,Bœuf (viande),CIQUAL,61000,"Bœuf, viande crue, moyenne (5-10% MG)",2024,France,FAT_SAT,Acides gras saturés,lipid,6.0,g,6.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000495,ING-ANIMAL-BUFVIANDE-000001,raw,Bœuf (viande),CIQUAL,61000,"Bœuf, viande crue, moyenne (5-10% MG)",2024,France,CHOLEST,Cholestérol,lipid,70,mg,70,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000496,ING-ANIMAL-BUFVIANDE-000001,raw,Bœuf (viande),CIQUAL,61000,"Bœuf, viande crue, moyenne (5-10% MG)",2024,France,NA,Sodium,mineral,70,mg,70,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000497,ING-ANIMAL-BUFVIANDE-000001,raw,Bœuf (viande),CIQUAL,61000,"Bœuf, viande crue, moyenne (5-10% MG)",2024,France,K,Potassium,mineral,330,mg,330,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000498,ING-ANIMAL-BUFVIANDE-000001,raw,Bœuf (viande),CIQUAL,61000,"Bœuf, viande crue, moyenne (5-10% MG)",2024,France,FE,Fer,mineral,2.5,mg,2.5,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000499,ING-ANIMAL-BUFVIANDE-000001,raw,Bœuf (viande),CIQUAL,61000,"Bœuf, viande crue, moyenne (5-10% MG)",2024,France,ZN,Zinc,mineral,4.5,mg,4.5,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000500,ING-ANIMAL-BUFVIANDE-000001,raw,Bœuf (viande),CIQUAL,61000,"Bœuf, viande crue, moyenne (5-10% MG)",2024,France,VITB12,Vitamine B12,vitamin,2.5,µg,2.5,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000501,ING-ANIMAL-BUFVIANDE-000001,raw,Bœuf (viande),CIQUAL,61000,"Bœuf, viande crue, moyenne (5-10% MG)",2024,France,VITB6,Vitamine B6,vitamin,0.4,mg,0.4,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000502,ING-ANIMAL-BUFVIANDE-000001,raw,Bœuf (viande),CIQUAL,61000,"Bœuf, viande crue, moyenne (5-10% MG)",2024,France,FOL,Folates totaux,vitamin,8,µg,8,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000503,ING-ANIMAL-PORCVIANDE-000001,raw,Porc (viande),CIQUAL,61500,"Porc, viande crue, moyenne",2024,France,ENERCKCAL,Énergie (kcal),energy,242,kcal,242,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000504,ING-ANIMAL-PORCVIANDE-000001,raw,Porc (viande),CIQUAL,61500,"Porc, viande crue, moyenne",2024,France,WATER,Eau,matrix,60.0,g,60.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000505,ING-ANIMAL-PORCVIANDE-000001,raw,Porc (viande),CIQUAL,61500,"Porc, viande crue, moyenne",2024,France,PROTEIN,Protéines,macronutrient,18.5,g,18.5,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000506,ING-ANIMAL-PORCVIANDE-000001,raw,Porc (viande),CIQUAL,61500,"Porc, viande crue, moyenne",2024,France,FAT,Lipides totaux,macronutrient,18.0,g,18.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000507,ING-ANIMAL-PORCVIANDE-000001,raw,Porc (viande),CIQUAL,61500,"Porc, viande crue, moyenne",2024,France,FAT_SAT,Acides gras saturés,lipid,6.5,g,6.5,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000508,ING-ANIMAL-PORCVIANDE-000001,raw,Porc (viande),CIQUAL,61500,"Porc, viande crue, moyenne",2024,France,CHOLEST,Cholestérol,lipid,70,mg,70,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000509,ING-ANIMAL-PORCVIANDE-000001,raw,Porc (viande),CIQUAL,61500,"Porc, viande crue, moyenne",2024,France,NA,Sodium,mineral,60,mg,60,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000510,ING-ANIMAL-PORCVIANDE-000001,raw,Porc (viande),CIQUAL,61500,"Porc, viande crue, moyenne",2024,France,FE,Fer,mineral,1.0,mg,1.0,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000511,ING-ANIMAL-PORCVIANDE-000001,raw,Porc (viande),CIQUAL,61500,"Porc, viande crue, moyenne",2024,France,ZN,Zinc,mineral,2.0,mg,2.0,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000512,ING-ANIMAL-PORCVIANDE-000001,raw,Porc (viande),CIQUAL,61500,"Porc, viande crue, moyenne",2024,France,THIAMIN,Vitamine B1 (thiamine),vitamin,0.7,mg,0.7,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000513,ING-ANIMAL-PORCVIANDE-000001,raw,Porc (viande),CIQUAL,61500,"Porc, viande crue, moyenne",2024,France,VITB6,Vitamine B6,vitamin,0.4,mg,0.4,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000514,ING-ANIMAL-PORCVIANDE-000001,raw,Porc (viande),CIQUAL,61500,"Porc, viande crue, moyenne",2024,France,VITB12,Vitamine B12,vitamin,1.0,µg,1.0,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.90,0.90,
NUTR-0000515,ING-ANIMAL-AGNEAUVIANDE-000001,raw,Agneau (viande),USDAFDC,170609,"Lamb, domestic, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, raw",2024-10,United States,ENERCKCAL,Énergie (kcal),energy,282,kcal,282,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000516,ING-ANIMAL-AGNEAUVIANDE-000001,raw,Agneau (viande),USDAFDC,170609,"Lamb, domestic, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, raw",2024-10,United States,WATER,Eau,matrix,57.8,g,57.8,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000517,ING-ANIMAL-AGNEAUVIANDE-000001,raw,Agneau (viande),USDAFDC,170609,"Lamb, domestic, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, raw",2024-10,United States,PROTEIN,Protéines,macronutrient,16.6,g,16.6,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000518,ING-ANIMAL-AGNEAUVIANDE-000001,raw,Agneau (viande),USDAFDC,170609,"Lamb, domestic, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, raw",2024-10,United States,FAT,Lipides totaux,macronutrient,23.4,g,23.4,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000519,ING-ANIMAL-AGNEAUVIANDE-000001,raw,Agneau (viande),USDAFDC,170609,"Lamb, domestic, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, raw",2024-10,United States,FAT_SAT,Acides gras saturés,lipid,10.0,g,10.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000520,ING-ANIMAL-AGNEAUVIANDE-000001,raw,Agneau (viande),USDAFDC,170609,"Lamb, domestic, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, raw",2024-10,United States,CHOLEST,Cholestérol,lipid,72,mg,72,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000521,ING-ANIMAL-AGNEAUVIANDE-000001,raw,Agneau (viande),USDAFDC,170609,"Lamb, domestic, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, raw",2024-10,United States,FE,Fer,mineral,1.6,mg,1.6,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000522,ING-ANIMAL-AGNEAUVIANDE-000001,raw,Agneau (viande),USDAFDC,170609,"Lamb, domestic, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, raw",2024-10,United States,ZN,Zinc,mineral,3.0,mg,3.0,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000523,ING-ANIMAL-AGNEAUVIANDE-000001,raw,Agneau (viande),USDAFDC,170609,"Lamb, domestic, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, raw",2024-10,United States,VITB12,Vitamine B12,vitamin,2.0,µg,2.0,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000524,ING-MARINE-SAUMON-000001,raw,Saumon,USDAFDC,173686,"Fish, salmon, atlantic, wild, raw",2024-10,United States,ENERCKCAL,Énergie (kcal),energy,208,kcal,208,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000525,ING-MARINE-SAUMON-000001,raw,Saumon,USDAFDC,173686,"Fish, salmon, atlantic, wild, raw",2024-10,United States,WATER,Eau,matrix,64.0,g,64.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000526,ING-MARINE-SAUMON-000001,raw,Saumon,USDAFDC,173686,"Fish, salmon, atlantic, wild, raw",2024-10,United States,PROTEIN,Protéines,macronutrient,20.4,g,20.4,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000527,ING-MARINE-SAUMON-000001,raw,Saumon,USDAFDC,173686,"Fish, salmon, atlantic, wild, raw",2024-10,United States,FAT,Lipides totaux,macronutrient,13.4,g,13.4,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000528,ING-MARINE-SAUMON-000001,raw,Saumon,USDAFDC,173686,"Fish, salmon, atlantic, wild, raw",2024-10,United States,FAT_SAT,Acides gras saturés,lipid,3.1,g,3.1,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000529,ING-MARINE-SAUMON-000001,raw,Saumon,USDAFDC,173686,"Fish, salmon, atlantic, wild, raw",2024-10,United States,OMEGA3,Oméga-3,lipid,1.9,g,1.9,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000530,ING-MARINE-SAUMON-000001,raw,Saumon,USDAFDC,173686,"Fish, salmon, atlantic, wild, raw",2024-10,United States,CHOLEST,Cholestérol,lipid,55,mg,55,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000531,ING-MARINE-SAUMON-000001,raw,Saumon,USDAFDC,173686,"Fish, salmon, atlantic, wild, raw",2024-10,United States,NA,Sodium,mineral,59,mg,59,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000532,ING-MARINE-SAUMON-000001,raw,Saumon,USDAFDC,173686,"Fish, salmon, atlantic, wild, raw",2024-10,United States,P,Phosphore,mineral,240,mg,240,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000533,ING-MARINE-SAUMON-000001,raw,Saumon,USDAFDC,173686,"Fish, salmon, atlantic, wild, raw",2024-10,United States,K,Potassium,mineral,363,mg,363,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000534,ING-MARINE-SAUMON-000001,raw,Saumon,USDAFDC,173686,"Fish, salmon, atlantic, wild, raw",2024-10,United States,VITD,Vitamine D,vitamin,13.1,µg,13.1,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000535,ING-MARINE-SAUMON-000001,raw,Saumon,USDAFDC,173686,"Fish, salmon, atlantic, wild, raw",2024-10,United States,VITB12,Vitamine B12,vitamin,3.2,µg,3.2,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000536,ING-MARINE-CABILLAUD-000001,raw,Cabillaud,USDAFDC,175117,"Fish, cod, atlantic, raw",2024-10,United States,ENERCKCAL,Énergie (kcal),energy,82,kcal,82,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000537,ING-MARINE-CABILLAUD-000001,raw,Cabillaud,USDAFDC,175117,"Fish, cod, atlantic, raw",2024-10,United States,WATER,Eau,matrix,81.2,g,81.2,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000538,ING-MARINE-CABILLAUD-000001,raw,Cabillaud,USDAFDC,175117,"Fish, cod, atlantic, raw",2024-10,United States,PROTEIN,Protéines,macronutrient,17.8,g,17.8,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000539,ING-MARINE-CABILLAUD-000001,raw,Cabillaud,USDAFDC,175117,"Fish, cod, atlantic, raw",2024-10,United States,FAT,Lipides totaux,macronutrient,0.67,g,0.67,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000540,ING-MARINE-CABILLAUD-000001,raw,Cabillaud,USDAFDC,175117,"Fish, cod, atlantic, raw",2024-10,United States,CHOLEST,Cholestérol,lipid,43,mg,43,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000541,ING-MARINE-CABILLAUD-000001,raw,Cabillaud,USDAFDC,175117,"Fish, cod, atlantic, raw",2024-10,United States,NA,Sodium,mineral,78,mg,78,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000542,ING-MARINE-CABILLAUD-000001,raw,Cabillaud,USDAFDC,175117,"Fish, cod, atlantic, raw",2024-10,United States,P,Phosphore,mineral,203,mg,203,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000543,ING-MARINE-CABILLAUD-000001,raw,Cabillaud,USDAFDC,175117,"Fish, cod, atlantic, raw",2024-10,United States,K,Potassium,mineral,413,mg,413,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000544,ING-MARINE-CABILLAUD-000001,raw,Cabillaud,USDAFDC,175117,"Fish, cod, atlantic, raw",2024-10,United States,VITB12,Vitamine B12,vitamin,0.91,µg,0.91,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.85,0.90,
NUTR-0000545,ING-PLANT-NOISETTE-000001,raw,Noisette crue,USDAFDC,170581,"Nuts, hazelnuts or filberts, raw",2024-10,United States,ENERCKCAL,Énergie (kcal),energy,628,kcal,628,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000546,ING-PLANT-NOISETTE-000001,raw,Noisette crue,USDAFDC,170581,"Nuts, hazelnuts or filberts, raw",2024-10,United States,WATER,Eau,matrix,5.3,g,5.3,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000547,ING-PLANT-NOISETTE-000001,raw,Noisette crue,USDAFDC,170581,"Nuts, hazelnuts or filberts, raw",2024-10,United States,PROTEIN,Protéines,macronutrient,14.96,g,14.96,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000548,ING-PLANT-NOISETTE-000001,raw,Noisette crue,USDAFDC,170581,"Nuts, hazelnuts or filberts, raw",2024-10,United States,FAT,Lipides totaux,macronutrient,60.75,g,60.75,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000549,ING-PLANT-NOISETTE-000001,raw,Noisette crue,USDAFDC,170581,"Nuts, hazelnuts or filberts, raw",2024-10,United States,FAT_SAT,Acides gras saturés,lipid,4.46,g,4.46,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000550,ING-PLANT-NOISETTE-000001,raw,Noisette crue,USDAFDC,170581,"Nuts, hazelnuts or filberts, raw",2024-10,United States,FAT_MONO,Acides gras mono-insaturés,lipid,45.65,g,45.65,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000551,ING-PLANT-NOISETTE-000001,raw,Noisette crue,USDAFDC,170581,"Nuts, hazelnuts or filberts, raw",2024-10,United States,FAT_POLY,Acides gras poly-insaturés,lipid,7.92,g,7.92,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000552,ING-PLANT-NOISETTE-000001,raw,Noisette crue,USDAFDC,170581,"Nuts, hazelnuts or filberts, raw",2024-10,United States,CARB,Glucides totaux,macronutrient,16.7,g,16.7,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000553,ING-PLANT-NOISETTE-000001,raw,Noisette crue,USDAFDC,170581,"Nuts, hazelnuts or filberts, raw",2024-10,United States,FIBER,Fibres alimentaires,carbohydrate,9.7,g,9.7,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000554,ING-PLANT-NOISETTE-000001,raw,Noisette crue,USDAFDC,170581,"Nuts, hazelnuts or filberts, raw",2024-10,United States,MG,Magnésium,mineral,163,mg,163,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000555,ING-PLANT-NOISETTE-000001,raw,Noisette crue,USDAFDC,170581,"Nuts, hazelnuts or filberts, raw",2024-10,United States,P,Phosphore,mineral,290,mg,290,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000556,ING-PLANT-NOISETTE-000001,raw,Noisette crue,USDAFDC,170581,"Nuts, hazelnuts or filberts, raw",2024-10,United States,VITE,Vitamine E (α-tocophérol),vitamin,15.0,mg,15.0,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000557,ING-PLANT-NOIX-000001,raw,Noix crue,USDAFDC,170569,"Nuts, walnuts, english, raw",2024-10,United States,ENERCKCAL,Énergie (kcal),energy,654,kcal,654,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000558,ING-PLANT-NOIX-000001,raw,Noix crue,USDAFDC,170569,"Nuts, walnuts, english, raw",2024-10,United States,WATER,Eau,matrix,4.1,g,4.1,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000559,ING-PLANT-NOIX-000001,raw,Noix crue,USDAFDC,170569,"Nuts, walnuts, english, raw",2024-10,United States,PROTEIN,Protéines,macronutrient,15.23,g,15.23,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000560,ING-PLANT-NOIX-000001,raw,Noix crue,USDAFDC,170569,"Nuts, walnuts, english, raw",2024-10,United States,FAT,Lipides totaux,macronutrient,65.21,g,65.21,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000561,ING-PLANT-NOIX-000001,raw,Noix crue,USDAFDC,170569,"Nuts, walnuts, english, raw",2024-10,United States,FAT_SAT,Acides gras saturés,lipid,6.13,g,6.13,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000562,ING-PLANT-NOIX-000001,raw,Noix crue,USDAFDC,170569,"Nuts, walnuts, english, raw",2024-10,United States,OMEGA3,Oméga-3,lipid,9.08,g,9.08,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000563,ING-PLANT-NOIX-000001,raw,Noix crue,USDAFDC,170569,"Nuts, walnuts, english, raw",2024-10,United States,OMEGA6,Oméga-6,lipid,38.09,g,38.09,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000564,ING-PLANT-NOIX-000001,raw,Noix crue,USDAFDC,170569,"Nuts, walnuts, english, raw",2024-10,United States,CARB,Glucides totaux,macronutrient,13.71,g,13.71,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000565,ING-PLANT-NOIX-000001,raw,Noix crue,USDAFDC,170569,"Nuts, walnuts, english, raw",2024-10,United States,FIBER,Fibres alimentaires,carbohydrate,6.7,g,6.7,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000566,ING-PLANT-NOIX-000001,raw,Noix crue,USDAFDC,170569,"Nuts, walnuts, english, raw",2024-10,United States,MG,Magnésium,mineral,158,mg,158,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000567,ING-PLANT-NOIX-000001,raw,Noix crue,USDAFDC,170569,"Nuts, walnuts, english, raw",2024-10,United States,P,Phosphore,mineral,346,mg,346,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
