ingredient_id,canonical_name_fr,canonical_name_en,aliases_fr,aliases_en,scientific_name,kingdom_or_origin,category_level_1,category_level_2,category_level_3,source_organism,anatomical_part,ingredient_class,raw_or_intermediate,processing_state,physical_form,fermented,dried,smoked,roasted,concentrated,alcoholic,generic_abv_range,country_or_region_relevance,foodon_id,langual_ids,foodex2_code,ciqual_ids,usda_fdc_ids,other_external_ids,allergen_tags,regulatory_notes,source_refs,confidence,review_status,notes
ING-BEV-EAUDEVIEDEVI-000001,Eau-de-vie de vin (Cognac),Cognac,eau-de-vie de vin (cognac),cognac,Vitis vinifera,Plantae,boisson,spiritueux/liqueur,spiritueux,Vitis vinifera,,spiritueux,intermediate,distilled,liquid,,,,,,true,40%,,FOODON:0330250,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-WHISKY-000001,Whisky,Whisky,whisky,whisky,Cereals,Plantae,boisson,spiritueux/liqueur,spiritueux,Cereals,,spiritueux,intermediate,distilled,liquid,,,,,,true,40-60%,,FOODON:0330250,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-RHUMBLANC-000001,Rhum blanc,White rum,rhum blanc,white rum,Saccharum officinarum,Plantae,boisson,spiritueux/liqueur,spiritueux,Saccharum officinarum,,spiritueux,intermediate,distilled,liquid,,,,,,true,40-60%,,FOODON:0330250,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-RHUMAMBR-000001,Rhum ambré,Aged rum,rhum ambré,aged rum,Saccharum officinarum,Plantae,boisson,spiritueux/liqueur,spiritueux,Saccharum officinarum,,spiritueux,intermediate,distilled,liquid,,,,,,true,40-60%,,FOODON:0330250,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-VODKA-000001,Vodka,Vodka,vodka,vodka,Cereals/Pomme de terre,Plantae,boisson,spiritueux/liqueur,spiritueux,Cereals/Pomme de terre,,spiritueux,intermediate,distilled,liquid,,,,,,true,40%,,FOODON:0330250,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-GIN-000001,Gin,Gin,gin,gin,Juniperus communis,Plantae,boisson,spiritueux/liqueur,spiritueux,Juniperus communis,,spiritueux,intermediate,distilled,liquid,,,,,,true,40-47%,,FOODON:0330250,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-TEQUILABLANC-000001,Tequila blanco,Tequila blanco,tequila blanco,tequila blanco,Agave tequilana,Plantae,boisson,spiritueux/liqueur,spiritueux,Agave tequilana,,spiritueux,intermediate,distilled,liquid,,,,,,true,35-55%,,FOODON:0330250,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-TEQUILAREPOS-000001,Tequila reposado,Tequila reposado,tequila reposado,tequila reposado,Agave tequilana,Plantae,boisson,spiritueux/liqueur,spiritueux,Agave tequilana,,spiritueux,intermediate,distilled,liquid,,,,,,true,35-55%,,FOODON:0330250,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-MEZCAL-000001,Mezcal,Mezcal,mezcal,mezcal,Agave,Plantae,boisson,spiritueux/liqueur,spiritueux,Agave,,spiritueux,intermediate,distilled,liquid,,,,,,true,38-55%,,FOODON:0330250,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-PASTIS-000001,Pastis,Pastis,pastis,pastis,Pimpinella anisum,Plantae,boisson,spiritueux/liqueur,spiritueux,Pimpinella anisum,,spiritueux,intermediate,distilled,liquid,,,,,,true,40-45%,,FOODON:0330250,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-ABSINTHE-000001,Absinthe,Absinthe,absinthe,absinthe,Artemisia absinthium,Plantae,boisson,spiritueux/liqueur,spiritueux,Artemisia absinthium,,spiritueux,intermediate,distilled,liquid,,,,,,true,45-74%,,FOODON:0330250,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-ARMAGNAC-000001,Armagnac,Armagnac,armagnac,armagnac,Vitis vinifera,Plantae,boisson,spiritueux/liqueur,spiritueux,Vitis vinifera,,spiritueux,intermediate,distilled,liquid,,,,,,true,40-60%,,FOODON:0330250,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-CALVADOS-000001,Calvados,Calvados,calvados,calvados,Malus domestica,Plantae,boisson,spiritueux/liqueur,spiritueux,Malus domestica,,spiritueux,intermediate,distilled,liquid,,,,,,true,40-42%,,FOODON:0330250,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-KIRSCH-000001,Kirsch,Kirsch,kirsch,kirsch,Prunus avium,Plantae,boisson,spiritueux/liqueur,spiritueux,Prunus avium,,spiritueux,intermediate,distilled,liquid,,,,,,true,40-50%,,FOODON:0330250,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-LIQUEURDECAF-000001,Liqueur de café,Coffee liqueur,liqueur de café,coffee liqueur,Coffea,Plantae,boisson,spiritueux/liqueur,spiritueux,Coffea,,spiritueux,intermediate,distilled,liquid,,,,,,true,20-25%,,FOODON:0330250,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-TRIPLESEC-000001,Triple sec,Triple sec,triple sec,triple sec,Citrus,Plantae,boisson,spiritueux/liqueur,spiritueux,Citrus,,spiritueux,intermediate,distilled,liquid,,,,,,true,30-40%,,FOODON:0330250,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-VERMOUTHROUG-000001,Vermouth rouge,Red vermouth,vermouth rouge,red vermouth,Vitis vinifera,Plantae,boisson,spiritueux/liqueur,spiritueux,Vitis vinifera,,spiritueux,intermediate,distilled,liquid,,,,,,true,14-22%,,FOODON:0330250,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-VERMOUTHBLAN-000001,Vermouth blanc,White vermouth,vermouth blanc,white vermouth,Vitis vinifera,Plantae,boisson,spiritueux/liqueur,spiritueux,Vitis vinifera,,spiritueux,intermediate,distilled,liquid,,,,,,true,14-22%,,FOODON:0330250,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-BIREBLONDELA-000001,Bière blonde (lager),Pale lager,bière blonde (lager),pale lager,Hordeum vulgare,Plantae,boisson,bière,bière,Hordeum vulgare,grain fermenté,bière,intermediate,fermented,liquid,true,,,,,true,4-5%,,FOODON:0330251,,,,,,gluten,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-BIREAMBRE-000001,Bière ambrée,Amber ale,bière ambrée,amber ale,Hordeum vulgare,Plantae,boisson,bière,bière,Hordeum vulgare,grain fermenté,bière,intermediate,fermented,liquid,true,,,,,true,4.5-6%,,FOODON:0330251,,,,,,gluten,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-BIREIPA-000001,Bière IPA,IPA,bière ipa,ipa,Hordeum vulgare,Plantae,boisson,bière,bière,Hordeum vulgare,grain fermenté,bière,intermediate,fermented,liquid,true,,,,,true,5.5-7.5%,,FOODON:0330251,,,,,,gluten,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-BIRESTOUT-000001,Bière stout,Stout,bière stout,stout,Hordeum vulgare,Plantae,boisson,bière,bière,Hordeum vulgare,grain fermenté,bière,intermediate,fermented,liquid,true,,,,,true,4-8%,,FOODON:0330251,,,,,,gluten,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-BIREDEBL-000001,Bière de blé,Wheat beer,bière de blé,wheat beer,Hordeum vulgare,Plantae,boisson,bière,bière,Hordeum vulgare,grain fermenté,bière,intermediate,fermented,liquid,true,,,,,true,4-5.5%,,FOODON:0330251,,,,,,gluten,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-BIREPILS-000001,Bière pils,Pilsner,bière pils,pilsner,Hordeum vulgare,Plantae,boisson,bière,bière,Hordeum vulgare,grain fermenté,bière,intermediate,fermented,liquid,true,,,,,true,4-5%,,FOODON:0330251,,,,,,gluten,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-BIRESANSALCO-000001,Bière sans alcool,Non-alcoholic beer,bière sans alcool,non-alcoholic beer,Hordeum vulgare,Plantae,boisson,bière,bière,Hordeum vulgare,grain fermenté,bière,intermediate,fermented,liquid,true,,,,,false,<0.5%,,FOODON:0330251,,,,,,gluten,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-SOURBEER-000001,Sour beer,Sour beer,sour beer,sour beer,Hordeum vulgare,Plantae,boisson,bière,bière,Hordeum vulgare,grain fermenté,bière,intermediate,fermented,liquid,true,,,,,true,3-7%,,FOODON:0330251,,,,,,gluten,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-JUSDORANGE-000001,Jus d'orange,Orange juice,jus d'orange,orange juice,Citrus sinensis,Plantae,boisson,soft/ingrédient cocktail,jus,Citrus sinensis,fruit/graine,jus,intermediate,pressed,liquid,,,,,,,,,FOODON:0331117,,,,,,peanuts,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-JUSDECITRON-000001,Jus de citron,Lemon juice,jus de citron,lemon juice,Citrus limon,Plantae,boisson,soft/ingrédient cocktail,jus,Citrus limon,fruit/graine,jus,intermediate,pressed,liquid,,,,,,,,,FOODON:0331117,,,,,,peanuts,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-JUSDANANAS-000001,Jus d'ananas,Pineapple juice,jus d'ananas,pineapple juice,Ananas comosus,Plantae,boisson,soft/ingrédient cocktail,jus,Ananas comosus,fruit/graine,jus,intermediate,pressed,liquid,,,,,,,,,FOODON:0331117,,,,,,peanuts,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-JUSDECRANBER-000001,Jus de cranberry,Cranberry juice,jus de cranberry,cranberry juice,Vaccinium macrocarpon,Plantae,boisson,soft/ingrédient cocktail,jus,Vaccinium macrocarpon,fruit/graine,jus,intermediate,pressed,liquid,,,,,,,,,FOODON:0331117,,,,,,peanuts,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-JUSDETOMATE-000001,Jus de tomate,Tomato juice,jus de tomate,tomato juice,Solanum lycopersicum,Plantae,boisson,soft/ingrédient cocktail,jus,Solanum lycopersicum,fruit/graine,jus,intermediate,pressed,liquid,,,,,,,,,FOODON:0331117,,,,,,peanuts,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-JUSDEPOMME-000001,Jus de pomme,Apple juice,jus de pomme,apple juice,Malus domestica,Plantae,boisson,soft/ingrédient cocktail,jus,Malus domestica,fruit/graine,jus,intermediate,pressed,liquid,,,,,,,,,FOODON:0331117,,,,,,peanuts,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-JUSDERAISIN-000001,Jus de raisin,Grape juice,jus de raisin,grape juice,Vitis vinifera,Plantae,boisson,soft/ingrédient cocktail,jus,Vitis vinifera,fruit/graine,jus,intermediate,pressed,liquid,,,,,,,,,FOODON:0331117,,,,,,peanuts,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-SIROPDESUCRE-000001,Sirop de sucre (sirop simple),Simple syrup,sirop de sucre (sirop simple),simple syrup,Saccharum officinarum,Plantae,boisson,soft/ingrédient cocktail,sirop,Saccharum officinarum,fruit/graine,soft,intermediate,processed,liquid,,,,,,,,,FOODON:0331117,,,,,,peanuts,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-LAITDECOCO-000001,Lait de coco,Coconut milk,lait de coco,coconut milk,Cocos nucifera,Plantae,boisson,soft/ingrédient cocktail,soft,Cocos nucifera,fruit/graine,soft,intermediate,processed,liquid,,,,,,,,,FOODON:0331117,,,,,,peanuts,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-BOISSONDESOJ-000001,Boisson de soja,Soy drink,boisson de soja,soy drink,Glycine max,Plantae,boisson,soft/ingrédient cocktail,boisson végétale,Glycine max,fruit/graine,soft,intermediate,processed,liquid,,,,,,,,,FOODON:0331117,,,,,,peanuts,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-BOISSONDAVOI-000001,Boisson d'avoine,Oat drink,boisson d'avoine,oat drink,Avena sativa,Plantae,boisson,soft/ingrédient cocktail,boisson végétale,Avena sativa,fruit/graine,soft,intermediate,processed,liquid,,,,,,,,,FOODON:0331117,,,,,,peanuts,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-BOISSONDAMAN-000001,Boisson d'amande,Almond drink,boisson d'amande,almond drink,Prunus dulcis,Plantae,boisson,soft/ingrédient cocktail,boisson végétale,Prunus dulcis,fruit/graine,soft,intermediate,processed,liquid,,,,,,,,,FOODON:0331117,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-BOISSONDERIZ-000001,Boisson de riz,Rice drink,boisson de riz,rice drink,Oryza sativa,Plantae,boisson,soft/ingrédient cocktail,boisson végétale,Oryza sativa,fruit/graine,soft,intermediate,processed,liquid,,,,,,,,,FOODON:0331117,,,,,,peanuts,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-KOMBUCHA-000001,Kombucha,Kombucha,kombucha,kombucha,Thé/Sucre,Plantae,boisson,soft/ingrédient cocktail,soft,Thé/Sucre,fruit/graine,soft,intermediate,processed,liquid,,,,,,,,,FOODON:0331117,,,,,,peanuts,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-TONICWATER-000001,Tonic water,Tonic water,tonic water,tonic water,Quinine,Plantae,boisson,soft/ingrédient cocktail,soft,Quinine,fruit/graine,soft,intermediate,processed,liquid,,,,,,,,,FOODON:0331117,,,,,,peanuts,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-COLAGNRIQUE-000001,Cola (générique),Cola (generic),cola (générique),cola (generic),Noix de kola,Plantae,boisson,soft/ingrédient cocktail,soft,Noix de kola,fruit/graine,soft,intermediate,processed,liquid,,,,,,,,,FOODON:0331117,,,,,,peanuts,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-SAUCESOJA-000001,Sauce soja,Soy sauce,sauce soja,soy sauce,Glycine max,(multi),condiment,sauce fermentée,sauce fermentée,Glycine max,,sauce,intermediate,fermented,liquid,false,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-SAUCETAMARI-000001,Sauce tamari,Tamari,sauce tamari,tamari,Glycine max,(multi),condiment,sauce fermentée,sauce fermentée,Glycine max,,sauce,intermediate,fermented,liquid,false,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-SHOYU-000001,Shoyu,Shoyu,shoyu,shoyu,Glycine max,(multi),condiment,sauce fermentée,sauce fermentée,Glycine max,,sauce,intermediate,fermented,liquid,false,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-MISOBLANC-000001,Miso blanc,White miso,miso blanc,white miso,Glycine max,(multi),condiment,sauce fermentée,sauce fermentée,Glycine max,,sauce,intermediate,fermented,liquid,true,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-MISOROUGE-000001,Miso rouge,Red miso,miso rouge,red miso,Glycine max,(multi),condiment,sauce fermentée,sauce fermentée,Glycine max,,sauce,intermediate,fermented,liquid,true,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-MISOJAUNE-000001,Miso jaune,Yellow miso,miso jaune,yellow miso,Glycine max,(multi),condiment,sauce fermentée,sauce fermentée,Glycine max,,sauce,intermediate,fermented,liquid,true,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-NATTO-000001,Natto,Natto,natto,natto,Glycine max,(multi),condiment,sauce fermentée,sauce fermentée,Glycine max,,sauce,intermediate,fermented,liquid,true,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-TEMPEH-000001,Tempeh,Tempeh,tempeh,tempeh,Glycine max,(multi),condiment,sauce fermentée,sauce fermentée,Glycine max,,sauce,intermediate,fermented,liquid,true,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-SAUCENUOCMM-000001,Sauce nuoc-mâm,Fish sauce,sauce nuoc-mâm,fish sauce,Engraulis,(multi),condiment,sauce fermentée,sauce fermentée,Engraulis,,sauce,intermediate,fermented,liquid,false,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-SAUCEDEPOISS-000001,Sauce de poisson (Viet),Vietnamese fish sauce,sauce de poisson (viet),vietnamese fish sauce,Engraulis,(multi),condiment,sauce fermentée,sauce fermentée,Engraulis,,sauce,intermediate,fermented,liquid,false,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-SAUCEDHUTRE-000001,Sauce d'huître,Oyster sauce,sauce d'huître,oyster sauce,Crassostrea,(multi),condiment,sauce fermentée,sauce fermentée,Crassostrea,,sauce,intermediate,fermented,liquid,false,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-SAUCEHOISIN-000001,Sauce hoisin,Hoisin sauce,sauce hoisin,hoisin sauce,Glycine max,(multi),condiment,sauce fermentée,sauce fermentée,Glycine max,,sauce,intermediate,fermented,liquid,false,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-SAUCETERIYAK-000001,Sauce teriyaki,Teriyaki sauce,sauce teriyaki,teriyaki sauce,Glycine max,(multi),condiment,sauce fermentée,sauce fermentée,Glycine max,,sauce,intermediate,fermented,liquid,false,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-SAUCESRIRACH-000001,Sauce sriracha,Sriracha sauce,sauce sriracha,sriracha sauce,Capsicum,(multi),condiment,sauce fermentée,sauce fermentée,Capsicum,,sauce,intermediate,fermented,liquid,false,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-SAUCEHARISSA-000001,Sauce harissa,Harissa,sauce harissa,harissa,Capsicum,(multi),condiment,sauce fermentée,sauce fermentée,Capsicum,,sauce,intermediate,fermented,liquid,false,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-SRIRACHA-000001,Sriracha,Sriracha,sriracha,sriracha,Capsicum,(multi),condiment,sauce fermentée,sauce fermentée,Capsicum,,sauce,intermediate,fermented,liquid,false,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-HARISSA-000001,Harissa,Harissa,harissa,harissa,Capsicum,(multi),condiment,sauce fermentée,sauce fermentée,Capsicum,,sauce,intermediate,fermented,liquid,false,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-SAUCEGOCHUJA-000001,Sauce gochujang,Gochujang,sauce gochujang,gochujang,Capsicum,(multi),condiment,sauce fermentée,sauce fermentée,Capsicum,,sauce,intermediate,fermented,liquid,false,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-SAUCEKIMCHI-000001,Sauce kimchi,Kimchi sauce,sauce kimchi,kimchi sauce,Brassica,(multi),condiment,sauce fermentée,sauce fermentée,Brassica,,sauce,intermediate,fermented,liquid,true,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-PTEDECURRYRO-000001,Pâte de curry rouge,Red curry paste,pâte de curry rouge,red curry paste,Capsicum,(multi),condiment,sauce fermentée,sauce fermentée,Capsicum,,sauce,intermediate,fermented,liquid,false,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-PTEDECURRYVE-000001,Pâte de curry vert,Green curry paste,pâte de curry vert,green curry paste,Capsicum,(multi),condiment,sauce fermentée,sauce fermentée,Capsicum,,sauce,intermediate,fermented,liquid,false,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-TOMYUMPTE-000001,Tom yum (pâte),Tom yum paste,tom yum (pâte),tom yum paste,Cymbopogon,(multi),condiment,sauce fermentée,sauce fermentée,Cymbopogon,,sauce,intermediate,fermented,liquid,false,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-TOMKHAPTE-000001,Tom kha (pâte),Tom kha paste,tom kha (pâte),tom kha paste,Cocos nucifera,(multi),condiment,sauce fermentée,sauce fermentée,Cocos nucifera,,sauce,intermediate,fermented,liquid,false,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-DASHI-000001,Dashi,Dashi,dashi,dashi,Bonito/Kombu,(multi),condiment,sauce fermentée,sauce fermentée,Bonito/Kombu,,sauce,intermediate,fermented,liquid,true,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-MIRIN-000001,Mirin,Mirin,mirin,mirin,Oryza sativa,(multi),condiment,sauce fermentée,sauce fermentée,Oryza sativa,,sauce,intermediate,fermented,liquid,false,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-SAKEDECUISIN-000001,Sake de cuisine,Cooking sake,sake de cuisine,cooking sake,Oryza sativa,(multi),condiment,sauce fermentée,sauce fermentée,Oryza sativa,,sauce,intermediate,fermented,liquid,false,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-VINAIGRETTEG-000001,Vinaigrette générique,Generic vinaigrette,vinaigrette générique,generic vinaigrette,Vinaigre/Huile,(multi),condiment,sauce fermentée,sauce fermentée,Vinaigre/Huile,,sauce,intermediate,fermented,liquid,false,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-KETCHUP-000001,Ketchup,Ketchup,ketchup,ketchup,Solanum lycopersicum,(multi),condiment,sauce,sauce,Solanum lycopersicum,,sauce,intermediate,cooked,liquid,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-MOUTARDEDEDI-000001,Moutarde de Dijon,Dijon mustard,moutarde de dijon,dijon mustard,Sinapis,(multi),condiment,sauce,sauce,Sinapis,,sauce,intermediate,cooked,liquid,,,,,,,,,FOODON:0330290,,,,,,mustard,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-MOUTARDELANC-000001,Moutarde à l'ancienne,Whole-grain mustard,moutarde à l'ancienne,whole-grain mustard,Sinapis,(multi),condiment,sauce,sauce,Sinapis,,sauce,intermediate,cooked,liquid,,,,,,,,,FOODON:0330290,,,,,,mustard,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-MOUTARDEDEME-000001,Moutarde de Meaux,Meaux mustard,moutarde de meaux,meaux mustard,Sinapis,(multi),condiment,sauce,sauce,Sinapis,,sauce,intermediate,cooked,liquid,,,,,,,,,FOODON:0330290,,,,,,mustard,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-MAYONNAISE-000001,Mayonnaise,Mayonnaise,mayonnaise,mayonnaise,Œuf/Huile,(multi),condiment,sauce,sauce,Œuf/Huile,,sauce,intermediate,emulsified,emulsion,,,,,,,,,FOODON:0330290,,,,,,eggs,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-SAUCEBARNAIS-000001,Sauce béarnaise,Béarnaise sauce,sauce béarnaise,béarnaise sauce,Œuf/Beurre,(multi),condiment,sauce,sauce,Œuf/Beurre,,sauce,intermediate,emulsified,emulsion,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-SAUCEHOLLAND-000001,Sauce hollandaise,Hollandaise sauce,sauce hollandaise,hollandaise sauce,Œuf/Beurre,(multi),condiment,sauce,sauce,Œuf/Beurre,,sauce,intermediate,emulsified,emulsion,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-SAUCEBCHAMEL-000001,Sauce béchamel,Béchamel sauce,sauce béchamel,béchamel sauce,Lait/Beurre/Farine,(multi),condiment,sauce,sauce,Lait/Beurre/Farine,,sauce,intermediate,cooked,liquid,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-SAUCEVELOUT-000001,Sauce velouté,Velouté sauce,sauce velouté,velouté sauce,Bouillon/Roux,(multi),condiment,sauce,sauce,Bouillon/Roux,,sauce,intermediate,cooked,liquid,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-SAUCEESPAGNO-000001,Sauce espagnole,Espagnole sauce,sauce espagnole,espagnole sauce,Fond/Roux,(multi),condiment,sauce,sauce,Fond/Roux,,sauce,intermediate,cooked,liquid,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-SAUCETOMATEC-000001,Sauce tomate (cuisinée),Tomato sauce (cooked),sauce tomate (cuisinée),tomato sauce (cooked),Solanum lycopersicum,(multi),condiment,sauce,sauce,Solanum lycopersicum,,sauce,intermediate,cooked,liquid,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-COND-SAUCEBARBECU-000001,Sauce barbecue,Barbecue sauce,sauce barbecue,barbecue sauce,Solanum lycopersicum,(multi),condiment,sauce,sauce,Solanum lycopersicum,,sauce,intermediate,cooked,liquid,,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-FERMENT-CORNICHONAIG-000001,Cornichon aigre-doux,Sweet-and-sour pickle,cornichon aigre-doux,sweet-and-sour pickle,Cucumis sativus,(multi),ferment,pickle/levain,saumure,Cucumis sativus,,pickle,intermediate,fermented,whole,true,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-FERMENT-PICKLEDECHOU-000001,Pickle de chou,Sauerkraut,pickle de chou,sauerkraut,Brassica oleracea,(multi),ferment,pickle/levain,saumure,Brassica oleracea,,pickle,intermediate,fermented,dough,true,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-FERMENT-OLIVENOIREEN-000001,Olive noire en saumure,Brined black olive,olive noire en saumure,brined black olive,Olea europaea,(multi),ferment,pickle/levain,saumure,Olea europaea,,pickle,intermediate,fermented,whole,true,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-FERMENT-OLIVEVERTEEN-000001,Olive verte en saumure,Brined green olive,olive verte en saumure,brined green olive,Olea europaea,(multi),ferment,pickle/levain,saumure,Olea europaea,,pickle,intermediate,fermented,whole,true,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-FERMENT-CAPRE-000001,Capre,Caper,capre,caper,Capparis spinosa,(multi),ferment,pickle/levain,levain,Capparis spinosa,,levain,intermediate,fermented,whole,true,,,,,,,,FOODON:0330290,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
